STATIONS_ID;MESS_DATUM;QN_8;V_N_I; V_N;eor
       2928;2019110720;    3;   I;   8;eor
       2928;2019110721;    3;   I;   5;eor
       2928;2019110722;    3;   I;   5;eor
       2928;2019110723;    3;   I;   8;eor
       2928;2019110800;    3;   I;   8;eor
       2928;2019110801;    3;   I;   8;eor
       2928;2019110802;    3;   I;   8;eor
       2928;2019110803;    3;   I;   8;eor
       2928;2019110804;    3;   I;   8;eor
       2928;2019110805;    3;   I;   8;eor
       2928;2019110806;    3;   I;   7;eor
       2928;2019110807;    3;   I;   8;eor
       2928;2019110808;    3;   I;   8;eor
       2928;2019110809;    3;   I;   8;eor
       2928;2019110810;    3;   I;   8;eor
       2928;2019110811;    3;   I;   8;eor
       2928;2019110812;    3;   I;   8;eor
       2928;2019110813;    3;   I;   8;eor
       2928;2019110814;    3;   I;   8;eor
       2928;2019110815;    3;   I;   7;eor
       2928;2019110816;    3;   I;   8;eor
       2928;2019110817;    3;   I;   7;eor
       2928;2019110818;    3;   I;   8;eor
       2928;2019110819;    3;   I;   7;eor
       2928;2019110820;    3;   I;   7;eor
       2928;2019110821;    3;   I;   8;eor
       2928;2019110822;    3;   I;   8;eor
       2928;2019110823;    3;   I;   8;eor
       2928;2019110900;    3;   I;   8;eor
       2928;2019110901;    3;   I;   8;eor
       2928;2019110902;    3;   I;   8;eor
       2928;2019110903;    3;   I;   8;eor
       2928;2019110904;    3;   I;   8;eor
       2928;2019110905;    3;   I;   8;eor
       2928;2019110906;    3;   I;   8;eor
       2928;2019110907;    3;   I;   8;eor
       2928;2019110908;    3;   I;   8;eor
       2928;2019110909;    3;   I;   8;eor
       2928;2019110910;    3;   I;   7;eor
       2928;2019110911;    3;   I;   7;eor
       2928;2019110912;    3;   I;   3;eor
       2928;2019110913;    3;   I;   7;eor
       2928;2019110914;    3;   I;   8;eor
       2928;2019110915;    3;   I;   8;eor
       2928;2019110916;    3;   I;   8;eor
       2928;2019110917;    3;   I;   8;eor
       2928;2019110918;    3;   I;   7;eor
       2928;2019110919;    3;   I;   8;eor
       2928;2019110920;    3;   I;   8;eor
       2928;2019110921;    3;   I;   8;eor
       2928;2019110922;    3;   I;   3;eor
       2928;2019110923;    3;   I;   0;eor
       2928;2019111000;    3;   I;   0;eor
       2928;2019111001;    3;   I;   5;eor
       2928;2019111002;    3;   I;   0;eor
       2928;2019111003;    3;   I;   0;eor
       2928;2019111004;    3;   I;   0;eor
       2928;2019111005;    3;   I;   0;eor
       2928;2019111006;    3;   I;   0;eor
       2928;2019111007;    3;   I;   0;eor
       2928;2019111008;    3;   I;   0;eor
       2928;2019111009;    3;   I;   0;eor
       2928;2019111010;    3;   I;   0;eor
       2928;2019111011;    3;   I;   0;eor
       2928;2019111012;    3;   I;   0;eor
       2928;2019111013;    3;   I;   0;eor
       2928;2019111014;    3;   I;   0;eor
       2928;2019111015;    3;   I;   0;eor
       2928;2019111016;    3;   I;   5;eor
       2928;2019111017;    3;   I;   0;eor
       2928;2019111018;    3;   I;   7;eor
       2928;2019111019;    3;   I;   0;eor
       2928;2019111020;    3;   I;   0;eor
       2928;2019111021;    3;   I;   8;eor
       2928;2019111022;    3;   I;   8;eor
       2928;2019111023;    3;   I;   8;eor
       2928;2019111100;    3;   I;   0;eor
       2928;2019111101;    3;   I;   0;eor
       2928;2019111102;    3;   I;   0;eor
       2928;2019111103;    3;   I;   0;eor
       2928;2019111104;    3;   I;   0;eor
       2928;2019111105;    3;   I;   0;eor
       2928;2019111106;    3;   I;   0;eor
       2928;2019111107;    3;   I;   8;eor
       2928;2019111108;    3;   I;   8;eor
       2928;2019111109;    3;   I;   8;eor
       2928;2019111110;    3;   I;   4;eor
       2928;2019111111;    3;   I;   2;eor
       2928;2019111112;    3;   I;   1;eor
       2928;2019111113;    3;   I;   3;eor
       2928;2019111114;    3;   I;   0;eor
       2928;2019111115;    3;   I;   0;eor
       2928;2019111116;    3;   I;   4;eor
       2928;2019111117;    3;   I;   2;eor
       2928;2019111118;    3;   I;   8;eor
       2928;2019111119;    3;   I;   8;eor
       2928;2019111120;    3;   I;   8;eor
       2928;2019111121;    3;   I;   8;eor
       2928;2019111122;    3;   I;   8;eor
       2928;2019111123;    3;   I;   8;eor
       2928;2019111200;    3;   I;   7;eor
       2928;2019111201;    3;   I;   8;eor
       2928;2019111202;    3;   I;   8;eor
       2928;2019111203;    3;   I;   7;eor
       2928;2019111204;    3;   I;   7;eor
       2928;2019111205;    3;   I;   7;eor
       2928;2019111206;    3;   I;   8;eor
       2928;2019111207;    3;   I;   8;eor
       2928;2019111208;    3;   I;   8;eor
       2928;2019111209;    3;   I;   8;eor
       2928;2019111210;    3;   I;   8;eor
       2928;2019111211;    3;   I;   8;eor
       2928;2019111212;    3;   I;   8;eor
       2928;2019111213;    3;   I;   8;eor
       2928;2019111214;    3;   I;   8;eor
       2928;2019111215;    3;   I;   8;eor
       2928;2019111216;    3;   I;   8;eor
       2928;2019111217;    3;   I;   8;eor
       2928;2019111218;    3;   I;   8;eor
       2928;2019111219;    3;   I;   8;eor
       2928;2019111220;    3;   I;   8;eor
       2928;2019111221;    3;   I;   8;eor
       2928;2019111222;    3;   I;   8;eor
       2928;2019111223;    3;   I;   8;eor
       2928;2019111300;    3;   I;   8;eor
       2928;2019111301;    3;   I;   8;eor
       2928;2019111302;    3;   I;   8;eor
       2928;2019111303;    3;   I;   8;eor
       2928;2019111304;    3;   I;   8;eor
       2928;2019111305;    3;   I;   8;eor
       2928;2019111306;    3;   I;   7;eor
       2928;2019111307;    3;   I;   7;eor
       2928;2019111308;    3;   I;   8;eor
       2928;2019111309;    3;   I;   7;eor
       2928;2019111310;    3;   I;   7;eor
       2928;2019111311;    3;   I;   8;eor
       2928;2019111312;    3;   I;   8;eor
       2928;2019111313;    3;   I;   8;eor
       2928;2019111314;    3;   I;   8;eor
       2928;2019111315;    3;   I;   8;eor
       2928;2019111316;    3;   I;   8;eor
       2928;2019111317;    3;   I;   7;eor
       2928;2019111318;    3;   I;   8;eor
       2928;2019111319;    3;   I;   8;eor
       2928;2019111320;    3;   I;   8;eor
       2928;2019111321;    3;   I;   8;eor
       2928;2019111322;    3;   I;   8;eor
       2928;2019111323;    3;   I;   8;eor
       2928;2019111400;    3;   I;   7;eor
       2928;2019111401;    3;   I;   8;eor
       2928;2019111402;    3;   I;   2;eor
       2928;2019111403;    3;   I;   7;eor
       2928;2019111404;    3;   I;   8;eor
       2928;2019111405;    3;   I;   6;eor
       2928;2019111406;    3;   I;   0;eor
       2928;2019111407;    3;   I;   0;eor
       2928;2019111408;    3;   I;   0;eor
       2928;2019111409;    3;   I;   0;eor
       2928;2019111410;    3;   I;   0;eor
       2928;2019111411;    3;   I;   7;eor
       2928;2019111412;    3;   I;   8;eor
       2928;2019111413;    3;   I;   6;eor
       2928;2019111414;    3;   I;   8;eor
       2928;2019111415;    3;   I;   7;eor
       2928;2019111416;    3;   I;   0;eor
       2928;2019111417;    3;   I;   8;eor
       2928;2019111418;    3;   I;   0;eor
       2928;2019111419;    3;   I;   6;eor
       2928;2019111420;    3;   I;   8;eor
       2928;2019111421;    3;   I;   8;eor
       2928;2019111422;    3;   I;   8;eor
       2928;2019111423;    3;   I;   8;eor
       2928;2019111500;    3;   I;   8;eor
       2928;2019111501;    3;   I;   8;eor
       2928;2019111502;    3;   I;   8;eor
       2928;2019111503;    3;   I;   8;eor
       2928;2019111504;    3;   I;   8;eor
       2928;2019111505;    3;   I;   8;eor
       2928;2019111506;    3;   I;   8;eor
       2928;2019111507;    3;   I;   8;eor
       2928;2019111508;    3;   I;   8;eor
       2928;2019111509;    3;   I;   8;eor
       2928;2019111510;    3;   I;   8;eor
       2928;2019111511;    3;   I;   8;eor
       2928;2019111512;    3;   I;   8;eor
       2928;2019111513;    3;   I;   8;eor
       2928;2019111514;    3;   I;   8;eor
       2928;2019111515;    3;   I;   8;eor
       2928;2019111516;    3;   I;   8;eor
       2928;2019111517;    3;   I;   8;eor
       2928;2019111518;    3;   I;   8;eor
       2928;2019111519;    3;   I;   8;eor
       2928;2019111520;    3;   I;   8;eor
       2928;2019111521;    3;   I;   8;eor
       2928;2019111522;    3;   I;   7;eor
       2928;2019111523;    3;   I;   8;eor
       2928;2019111600;    3;   I;   8;eor
       2928;2019111601;    3;   I;   8;eor
       2928;2019111602;    3;   I;   8;eor
       2928;2019111603;    3;   I;   7;eor
       2928;2019111604;    3;   I;   7;eor
       2928;2019111605;    3;   I;   8;eor
       2928;2019111606;    3;   I;   8;eor
       2928;2019111607;    3;   I;   7;eor
       2928;2019111608;    3;   I;   8;eor
       2928;2019111609;    3;   I;   7;eor
       2928;2019111610;    3;   I;   7;eor
       2928;2019111611;    3;   I;   8;eor
       2928;2019111612;    3;   I;   5;eor
       2928;2019111613;    3;   I;   3;eor
       2928;2019111614;    3;   I;   5;eor
       2928;2019111615;    3;   I;   0;eor
       2928;2019111616;    3;   I;   0;eor
       2928;2019111617;    3;   I;   0;eor
       2928;2019111618;    3;   I;   0;eor
       2928;2019111619;    3;   I;   8;eor
       2928;2019111620;    3;   I;   7;eor
       2928;2019111621;    3;   I;   8;eor
       2928;2019111622;    3;   I;   8;eor
       2928;2019111623;    3;   I;   8;eor
       2928;2019111700;    3;   I;   8;eor
       2928;2019111701;    3;   I;   8;eor
       2928;2019111702;    3;   I;   8;eor
       2928;2019111703;    3;   I;   8;eor
       2928;2019111704;    3;   I;   8;eor
       2928;2019111705;    3;   I;   8;eor
       2928;2019111706;    3;   I;   8;eor
       2928;2019111707;    3;   I;   7;eor
       2928;2019111708;    3;   I;   7;eor
       2928;2019111709;    3;   I;   7;eor
       2928;2019111710;    3;   I;   8;eor
       2928;2019111711;    3;   I;   8;eor
       2928;2019111712;    3;   I;   8;eor
       2928;2019111713;    3;   I;   8;eor
       2928;2019111714;    3;   I;   8;eor
       2928;2019111715;    3;   I;   8;eor
       2928;2019111716;    3;   I;   8;eor
       2928;2019111717;    3;   I;   8;eor
       2928;2019111718;    3;   I;   8;eor
       2928;2019111719;    3;   I;   8;eor
       2928;2019111720;    3;   I;   7;eor
       2928;2019111721;    3;   I;   7;eor
       2928;2019111722;    3;   I;   8;eor
       2928;2019111723;    3;   I;   8;eor
       2928;2019111800;    3;   I;   8;eor
       2928;2019111801;    3;   I;   8;eor
       2928;2019111802;    3;   I;   8;eor
       2928;2019111803;    3;   I;   8;eor
       2928;2019111804;    3;   I;   8;eor
       2928;2019111805;    3;   I;   8;eor
       2928;2019111806;    3;   I;   8;eor
       2928;2019111807;    3;   I;   7;eor
       2928;2019111808;    3;   I;   8;eor
       2928;2019111809;    3;   I;   8;eor
       2928;2019111810;    3;   I;   8;eor
       2928;2019111811;    3;   I;   8;eor
       2928;2019111812;    3;   I;   8;eor
       2928;2019111813;    3;   I;   8;eor
       2928;2019111814;    3;   I;   7;eor
       2928;2019111815;    3;   I;   8;eor
       2928;2019111816;    3;   I;   0;eor
       2928;2019111817;    3;   I;   6;eor
       2928;2019111818;    3;   I;   7;eor
       2928;2019111819;    3;   I;   1;eor
       2928;2019111820;    3;   I;   3;eor
       2928;2019111821;    3;   I;   0;eor
       2928;2019111822;    3;   I;   0;eor
       2928;2019111823;    3;   I;   7;eor
       2928;2019111900;    3;   I;   6;eor
       2928;2019111901;    3;   I;   8;eor
       2928;2019111902;    3;   I;   8;eor
       2928;2019111903;    3;   I;   7;eor
       2928;2019111904;    3;   I;   8;eor
       2928;2019111905;    3;   I;   2;eor
       2928;2019111906;    3;   I;   7;eor
       2928;2019111907;    3;   I;   7;eor
       2928;2019111908;    3;   I;   8;eor
       2928;2019111909;    3;   I;   8;eor
       2928;2019111910;    3;   I;   8;eor
       2928;2019111911;    3;   I;   8;eor
       2928;2019111912;    3;   I;   8;eor
       2928;2019111913;    3;   I;   8;eor
       2928;2019111914;    3;   I;   8;eor
       2928;2019111915;    3;   I;   8;eor
       2928;2019111916;    3;   I;   8;eor
       2928;2019111917;    3;   I;   8;eor
       2928;2019111918;    3;   I;   8;eor
       2928;2019111919;    3;   I;   8;eor
       2928;2019111920;    3;   I;   8;eor
       2928;2019111921;    3;   I;   7;eor
       2928;2019111922;    3;   I;   7;eor
       2928;2019111923;    3;   I;   8;eor
       2928;2019112000;    3;   I;   8;eor
       2928;2019112001;    3;   I;   8;eor
       2928;2019112002;    3;   I;   7;eor
       2928;2019112003;    3;   I;   8;eor
       2928;2019112004;    3;   I;   7;eor
       2928;2019112005;    3;   I;   7;eor
       2928;2019112006;    3;   I;   7;eor
       2928;2019112007;    3;   I;   7;eor
       2928;2019112008;    3;   I;   7;eor
       2928;2019112009;    3;   I;   7;eor
       2928;2019112010;    3;   I;   8;eor
       2928;2019112011;    3;   I;   7;eor
       2928;2019112012;    3;   I;   7;eor
       2928;2019112013;    3;   I;   8;eor
       2928;2019112014;    3;   I;   7;eor
       2928;2019112015;    3;   I;   7;eor
       2928;2019112016;    3;   I;   8;eor
       2928;2019112017;    3;   I;   8;eor
       2928;2019112018;    3;   I;   7;eor
       2928;2019112019;    3;   I;   8;eor
       2928;2019112020;    3;   I;   8;eor
       2928;2019112021;    3;   I;   8;eor
       2928;2019112022;    3;   I;   8;eor
       2928;2019112023;    3;   I;   8;eor
       2928;2019112100;    3;   I;   8;eor
       2928;2019112101;    3;   I;   8;eor
       2928;2019112102;    3;   I;   8;eor
       2928;2019112103;    3;   I;   8;eor
       2928;2019112104;    3;   I;   8;eor
       2928;2019112105;    3;   I;   8;eor
       2928;2019112106;    3;   I;   8;eor
       2928;2019112107;    3;   I;   8;eor
       2928;2019112108;    3;   I;   8;eor
       2928;2019112109;    3;   I;   8;eor
       2928;2019112110;    3;   I;   8;eor
       2928;2019112111;    3;   I;   8;eor
       2928;2019112112;    3;   I;   8;eor
       2928;2019112113;    3;   I;   8;eor
       2928;2019112114;    3;   I;   8;eor
       2928;2019112115;    3;   I;   8;eor
       2928;2019112116;    3;   I;   8;eor
       2928;2019112117;    3;   I;   8;eor
       2928;2019112118;    3;   I;   8;eor
       2928;2019112119;    3;   I;   8;eor
       2928;2019112120;    3;   I;   8;eor
       2928;2019112121;    3;   I;   7;eor
       2928;2019112122;    3;   I;   8;eor
       2928;2019112123;    3;   I;   8;eor
       2928;2019112200;    3;   I;   8;eor
       2928;2019112201;    3;   I;   8;eor
       2928;2019112202;    3;   I;   7;eor
       2928;2019112203;    3;   I;   4;eor
       2928;2019112204;    3;   I;   2;eor
       2928;2019112205;    3;   I;   7;eor
       2928;2019112206;    3;   I;   2;eor
       2928;2019112207;    3;   I;   2;eor
       2928;2019112208;    3;   I;   5;eor
       2928;2019112209;    3;   I;   8;eor
       2928;2019112210;    3;   I;   8;eor
       2928;2019112211;    3;   I;   7;eor
       2928;2019112212;    3;   I;   7;eor
       2928;2019112213;    3;   I;   4;eor
       2928;2019112214;    3;   I;   6;eor
       2928;2019112215;    3;   I;   8;eor
       2928;2019112216;    3;   I;   8;eor
       2928;2019112217;    3;   I;   8;eor
       2928;2019112218;    3;   I;   8;eor
